BattingTeam,BowlingTeam,Venue,Overs,current_score,wickets_left,current_run_rate,required_run_rate,target
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,19.6,135,3,6.75,0.0,172
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,13.5,115,9,8.313253012048193,9.567567567567568,174
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,12.1,130,9,10.684931506849315,10.085106382978724,209
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,11.2,90,7,7.9411764705882355,12.461538461538462,198
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",16.2,133,5,8.142857142857142,13.363636363636363,182
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.5,67,9,6.813559322033898,7.180327868852459,140
Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadium,16.3,161,8,9.757575757575758,8.857142857142858,192
Sunrisers Hyderabad,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",5.6,40,8,6.666666666666667,9.285714285714286,170
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,13.3,87,4,6.444444444444445,8.0,139
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,10.2,92,9,8.903225806451612,7.0344827586206895,160
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13.4,118,7,8.634146341463415,12.157894736842104,195
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,6.3,42,7,6.461538461538462,9.185185185185183,166
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,13.4,109,6,7.975609756097561,6.157894736842105,148
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",6.2,67,9,10.578947368421051,10.609756097560975,212
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,9.6,83,8,8.3,15.3,236
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,6.5,74,8,10.829268292682928,2.8860759493670884,112
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,13.3,113,7,8.37037037037037,7.384615384615385,161
Lucknow Super Giants,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",12.2,86,9,6.972972972972973,8.347826086956522,150
Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13.3,112,9,8.296296296296296,0.3076923076923077,114
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",6.1,43,8,6.972972972972973,9.325301204819278,172
Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",6.1,52,8,8.432432432432432,9.686746987951809,186
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,5.6,55,9,9.166666666666666,7.857142857142857,165
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,10.1,90,10,8.852459016393443,0.3050847457627119,93
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.6,77,9,8.555555555555555,10.727272727272728,195
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,13.5,102,8,7.373493975903615,8.594594594594595,155
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.5,75,9,8.49056603773585,8.955223880597014,175
Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",6.5,59,8,8.634146341463415,9.645569620253164,186
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,16.5,155,6,9.207920792079207,6.315789473684211,175
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,13.5,102,4,7.373493975903615,10.216216216216216,165
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,15.1,103,5,6.791208791208791,18.0,190
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,15.6,144,8,9.0,6.25,169
Lucknow Super Giants,Royal Challengers Bangalore,"Eden Gardens, Kolkata",14.6,143,7,9.533333333333331,13.0,208
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",17.1,135,8,7.864077669902913,9.176470588235292,161
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,12.5,79,6,6.155844155844156,6.418604651162791,125
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,6.3,63,10,9.692307692307692,10.444444444444445,204
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,6.6,50,9,7.142857142857143,8.076923076923077,155
Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",19.4,143,3,7.271186440677966,243.0,224
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,12.5,84,5,6.545454545454546,12.27906976744186,172
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",17.1,121,6,7.048543689320389,5.647058823529412,137
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,10.5,87,9,8.03076923076923,8.072727272727272,161
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,10.5,98,9,9.046153846153846,9.49090909090909,185
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.3,138,8,12.0,2.4705882352941178,159
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.5,81,8,8.23728813559322,4.524590163934426,127
Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",16.2,82,4,5.020408163265306,15.0,137
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,18.3,198,8,10.702702702702704,4.0,204
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",17.4,143,3,8.09433962264151,7.285714285714286,160
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,5.1,39,10,7.548387096774194,10.179775280898877,190
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11.5,155,7,13.098591549295774,6.244897959183674,206
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,19.1,149,4,7.773913043478261,34.8,178
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,6.4,49,8,7.35,11.175,198
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",7.1,44,9,6.1395348837209305,6.233766233766234,124
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,5.3,52,8,9.454545454545457,10.06896551724138,198
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,14.1,73,6,5.152941176470589,9.257142857142858,127
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.2,116,4,7.565217391304348,14.142857142857142,182
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.6,143,4,7.944444444444445,20.5,184
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10.3,72,6,6.857142857142857,12.0,186
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,14.5,108,6,7.280898876404494,3.6774193548387095,127
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12.3,84,8,6.72,7.466666666666667,140
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,18.4,116,2,6.214285714285714,39.75,169
Mumbai Indians,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",16.6,144,4,8.470588235294118,16.666666666666668,194
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,12.3,111,10,8.88,6.933333333333334,163
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",15.5,120,7,7.578947368421052,4.56,139
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.3,76,7,7.238095238095238,8.421052631578947,156
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,5.1,20,7,3.870967741935484,10.44943820224719,175
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.6,133,6,8.3125,13.25,186
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,11.1,87,7,7.791044776119403,8.60377358490566,163
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,10.4,89,8,8.34375,8.142857142857142,165
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.1,142,8,9.362637362637363,10.137931034482758,191
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13.4,95,7,6.951219512195122,8.526315789473685,149
Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,15.4,162,4,10.340425531914894,15.0,227
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,18.2,118,4,6.4363636363636365,32.4,172
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,10.6,70,9,6.363636363636363,8.0,142
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,15.5,123,5,7.768421052631579,6.0,148
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,7.1,59,9,8.232558139534884,13.792207792207792,236
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.4,76,5,6.514285714285714,11.52,172
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18.2,184,4,10.036363636363635,15.0,209
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6.2,60,9,9.473684210526317,10.829268292682928,208
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",5.3,49,10,8.909090909090908,7.241379310344827,154
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.5,79,8,8.033898305084746,12.0,201
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,12.6,79,5,6.076923076923077,13.142857142857142,171
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18.3,131,2,7.081081081081081,23.33333333333333,166
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,7.3,26,6,3.466666666666667,11.2,166
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",16.5,150,6,8.910891089108912,14.210526315789474,195
Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadium,13.3,125,8,9.25925925925926,10.307692307692308,192
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,11.5,95,7,8.028169014084508,9.428571428571429,172
Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,13.1,81,7,6.151898734177215,5.121951219512195,116
Mumbai Indians,Delhi Capitals,Wankhede Stadium,10.2,90,7,8.709677419354838,12.827586206896552,214
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,6.2,41,7,6.473684210526316,7.609756097560975,145
Kolkata Knight Riders,Kings XI Punjab,M Chinnaswamy Stadium,6.1,59,8,9.567567567567568,10.19277108433735,200
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,10.4,79,7,7.40625,9.321428571428571,166
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,19.4,165,2,8.389830508474576,69.0,188
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,6.5,22,7,3.2195121951219514,10.936708860759492,166
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.4,116,7,6.96,7.2,140
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,14.6,77,4,5.133333333333334,8.4,119
Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",17.2,117,2,6.75,34.5,209
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,12.4,63,4,4.973684210526316,10.5,140
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,11.2,60,4,5.294117647058823,9.807692307692308,145
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,19.3,188,4,9.64102564102564,0.0,188
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,14.3,128,7,8.827586206896552,9.272727272727272,179
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,5.5,66,10,11.314285714285717,7.482352941176471,172
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,17.4,146,5,8.264150943396226,13.285714285714286,177
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",7.6,50,7,6.25,10.166666666666666,172
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,14.1,111,7,7.835294117647058,8.571428571428571,161
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,15.6,89,2,5.5625,27.25,198
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",17.2,133,6,7.673076923076923,14.625,172
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,13.2,85,6,6.375,10.05,152
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,6.1,66,10,10.702702702702704,5.349397590361446,140
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,16.6,188,5,11.058823529411764,14.333333333333334,231
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,14.6,90,5,6.0,16.2,171
Delhi Capitals,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",12.1,88,9,7.232876712328767,9.319148936170214,161
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,14.4,120,6,8.181818181818182,14.625,198
Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",10.1,87,6,8.557377049180328,13.220338983050848,217
Sunrisers Hyderabad,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",11.1,79,10,7.074626865671642,8.60377358490566,155
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,5.1,44,8,8.516129032258064,9.303370786516854,182
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.5,57,4,6.452830188679245,13.343283582089551,206
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,6.6,53,9,7.571428571428571,5.0,118
Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",8.3,75,7,8.823529411764707,11.652173913043478,209
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,5.6,51,9,8.5,8.428571428571429,169
Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,17.5,163,5,9.14018691588785,12.923076923076923,191
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,10.1,89,7,8.754098360655737,0.1016949152542373,90
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",12.4,99,8,7.815789473684211,5.454545454545454,139
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,9.8,67,7,6.483870967741935,5.275862068965517,118
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.4,64,9,7.384615384615385,6.794117647058823,141
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,11.6,69,6,5.75,12.5,169
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,14.2,119,7,8.30232558139535,5.117647058823529,148
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,10.1,95,8,9.344262295081966,3.6610169491525424,131
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",13.1,89,9,6.759493670886076,8.487804878048781,147
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",10.5,77,9,7.107692307692307,6.545454545454546,137
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,19.3,125,2,6.410256410256411,88.0,169
Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",17.2,121,2,6.980769230769231,24.375,186
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11.5,67,4,5.661971830985915,15.428571428571429,193
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,14.1,86,4,6.070588235294117,9.257142857142858,140
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",10.5,68,7,6.276923076923077,10.690909090909091,166
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",8.5,80,9,9.056603773584904,9.492537313432836,186
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,10.1,85,8,8.360655737704919,8.135593220338983,165
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,18.2,158,4,8.618181818181819,0.6,159
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",12.1,68,5,5.589041095890411,11.74468085106383,160
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,5.1,76,10,14.709677419354838,7.280898876404494,184
Sunrisers Hyderabad,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",9.5,68,10,6.915254237288136,8.557377049180328,155
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,9.3,47,9,4.947368421052632,9.333333333333334,145
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,17.5,86,1,4.822429906542056,43.38461538461539,180
Delhi Capitals,Kings XI Punjab,Arun Jaitley Stadium,8.4,78,9,9.0,7.588235294117647,164
Royal Challengers Bangalore,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",11.5,107,6,9.04225352112676,13.46938775510204,217
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,12.4,90,5,7.105263157894737,16.90909090909091,214
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,13.3,150,9,11.11111111111111,1.0769230769230769,157
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,17.5,156,6,8.74766355140187,19.384615384615383,198
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.1,70,9,8.571428571428571,10.56338028169014,195
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,8.1,58,8,7.1020408163265305,9.295774647887324,168
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,5.5,65,10,11.142857142857142,5.788235294117647,147
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13.6,130,6,9.285714285714286,13.166666666666666,209
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,13.2,81,4,6.075,9.6,145
Rajasthan Royals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,12.6,109,8,8.384615384615385,10.571428571428571,183
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,6.2,46,9,7.263157894736842,6.073170731707317,129
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",15.6,165,7,10.3125,11.75,212
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14.1,74,3,5.223529411764706,20.4,193
Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10.1,75,9,7.377049180327869,8.440677966101696,158
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,17.4,207,5,11.716981132075473,10.285714285714286,231
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,6.1,35,9,5.675675675675675,11.566265060240964,195
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,13.2,68,4,5.1,10.8,140
Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",19.3,134,2,6.871794871794871,104.0,186
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6.2,88,9,13.894736842105264,8.634146341463415,206
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,15.2,79,0,5.152173913043479,13.071428571428571,140
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",16.3,126,8,7.636363636363637,4.857142857142857,143
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6.5,40,10,5.853658536585366,7.822784810126582,143
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,11.2,90,9,7.9411764705882355,9.692307692307692,174
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,7.2,70,10,9.545454545454543,10.973684210526317,209
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",5.4,47,9,8.294117647058824,7.674418604651163,157
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,7.6,42,6,5.25,10.25,165
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,12.3,81,5,6.48,14.8,192
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,15.2,103,3,6.717391304347826,9.0,145
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,15.6,126,3,7.875,18.25,199
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,18.6,158,5,8.31578947368421,14.0,172
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,17.1,136,7,7.922330097087379,7.411764705882353,157
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,17.4,117,6,6.622641509433962,3.4285714285714284,125
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19.4,200,3,10.169491525423728,27.0,209
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,6.1,51,10,8.27027027027027,9.25301204819277,179
Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,14.1,113,7,7.976470588235294,13.885714285714286,194
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,16.6,160,4,9.411764705882351,16.666666666666668,210
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",16.6,157,6,9.235294117647058,9.666666666666666,186
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,16.6,80,2,4.705882352941177,13.0,119
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11.6,82,7,6.833333333333333,10.5,166
Kings XI Punjab,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,17.1,132,8,7.689320388349515,6.705882352941177,151
Royal Challengers Bangalore,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",17.7,112,3,6.165137614678899,9.272727272727272,129
Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",17.1,115,3,6.699029126213592,38.47058823529412,224
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.3,61,8,7.176470588235294,10.869565217391305,186
Delhi Capitals,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",12.5,97,9,7.558441558441558,8.930232558139535,161
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,9.3,51,8,5.368421052631579,7.238095238095238,127
Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",17.5,126,7,7.065420560747664,7.846153846153846,143
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6.2,57,9,9.0,9.804878048780488,191
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,19.2,144,3,7.448275862068965,34.5,167
Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,17.5,169,6,9.476635514018692,0.9230769230769232,171
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,6.2,38,10,6.0,10.170731707317072,177
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,15.5,172,6,10.863157894736842,2.88,184
Rajasthan Royals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,6.1,55,9,8.91891891891892,9.25301204819277,183
Chennai Super Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5.4,53,8,9.352941176470589,9.767441860465116,193
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,8.4,62,7,7.153846153846154,10.588235294117649,182
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,11.5,60,5,5.070422535211268,12.979591836734691,166
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",14.3,116,9,8.0,5.818181818181818,148
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,6.1,29,6,4.702702702702703,9.83132530120482,165
Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.6,72,6,6.0,12.5,172
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.3,62,10,7.294117647058823,5.304347826086956,123
Delhi Capitals,Kings XI Punjab,Arun Jaitley Stadium,10.3,91,9,8.666666666666666,7.684210526315789,164
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",9.5,72,9,7.322033898305085,6.39344262295082,137
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,16.3,115,6,6.96969696969697,3.4285714285714284,127
Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,18.3,177,3,9.567567567567568,33.333333333333336,227
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6.7,63,9,8.790697674418604,9.974025974025974,191
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,8.6,66,9,7.333333333333333,10.272727272727272,179
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.5,117,3,6.5607476635514015,14.76923076923077,149
Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,16.4,164,6,9.84,2.1,171
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,17.3,140,5,8.0,16.8,182
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.2,72,6,6.352941176470588,9.807692307692308,157
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13.2,115,7,8.625,12.0,195
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.7,62,9,6.763636363636364,9.6,166
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,6.2,30,6,4.7368421052631575,10.024390243902438,167
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",18.3,144,5,7.783783783783784,14.666666666666666,166
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,14.1,104,5,7.341176470588235,10.114285714285714,163
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,18.3,139,7,7.513513513513513,6.0,148
Rajasthan Royals,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.3,79,6,9.294117647058824,9.91304347826087,193
Kolkata Knight Riders,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,13.1,129,8,9.79746835443038,8.048780487804878,184
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,5.4,72,10,12.705882352941176,5.930232558139535,157
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,6.3,53,9,8.153846153846153,5.481481481481482,127
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,10.6,96,6,8.727272727272727,0.0,90
Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9.1,43,8,4.6909090909090905,8.676923076923076,137
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,8.4,57,8,6.576923076923077,11.911764705882351,192
